Date,Description,Amount,Transaction Type,Category,Account Name
08/06/2023,AMC Theaters,73.8,debit,Entertainment,Checking
08/08/2023,Whole Foods,45.7,debit,Groceries,Savings
08/11/2023,Thai Restaurant,15.28,debit,Restaurants,Savings
08/11/2023,Water Company,36.28,debit,Utilities,Checking
08/13/2023,Trader Joe's,41.39,debit,Groceries,Platinum Card
08/15/2023,Italian Bistro,72.69,debit,Restaurants,Checking
08/16/2023,Trader Joe's,137.92,debit,Groceries,Savings
08/17/2023,Chevron,75.35,debit,Gas & Fuel,Savings
08/20/2023,Local Bar,118.72,debit,Alcohol & Bars,Savings
08/23/2023,Comcast,64.34,debit,Internet,Savings
08/25/2023,AMC Theaters,149.7,debit,Entertainment,Savings
08/27/2023,Subway,62.9,debit,Fast Food,Checking
08/28/2023,Trader Joe's,88.8,debit,Groceries,Savings
08/31/2023,Chipotle,55.95,debit,Fast Food,Savings
09/03/2023,Direct Deposit,2148.36,credit,Paycheck,Silver Card
09/05/2023,Peet's Coffee,83.68,debit,Coffee Shops,Platinum Card
09/07/2023,Walmart,118.46,debit,Shopping,Platinum Card
09/09/2023,Comcast,169.41,debit,Internet,Platinum Card
09/11/2023,Whole Foods,55.46,debit,Groceries,Silver Card
09/13/2023,Whole Foods,107.16,debit,Groceries,Platinum Card
09/13/2023,Peet's Coffee,97.45,debit,Coffee Shops,Platinum Card
09/15/2023,Verizon,58.69,debit,Mobile Phone,Savings
09/18/2023,Comcast,77.46,debit,Internet,Checking
09/18/2023,AMC Theaters,119.87,debit,Entertainment,Silver Card
09/18/2023,Comcast,109.86,debit,Internet,Platinum Card
09/20/2023,Whole Foods,112.31,debit,Groceries,Platinum Card
09/22/2023,Amazon Video,158.18,debit,Movies & DVDs,Platinum Card
09/25/2023,AMC Theaters,54.76,debit,Entertainment,Savings
09/27/2023,Verizon,77.91,debit,Mobile Phone,Silver Card
09/29/2023,AT&T Internet,190.13,debit,Internet,Checking
10/01/2023,Safeway,61.58,debit,Groceries,Checking
10/03/2023,Chevron,97.65,debit,Gas & Fuel,Checking
10/04/2023,Netflix,142.8,debit,Movies & DVDs,Checking
10/07/2023,Chipotle,24.07,debit,Fast Food,Silver Card
10/10/2023,Chevron,69.23,debit,Gas & Fuel,Checking
10/13/2023,State Farm,85.45,debit,Auto Insurance,Savings
10/15/2023,Chipotle,32.18,debit,Fast Food,Silver Card
10/17/2023,Thai Restaurant,59.26,debit,Restaurants,Savings
10/18/2023,BP,73.23,debit,Gas & Fuel,Checking
10/21/2023,Thai Restaurant,62.18,debit,Restaurants,Platinum Card
10/22/2023,Home Depot,9.21,debit,Home Improvement,Silver Card
10/24/2023,Electric Company,26.3,debit,Utilities,Savings
10/25/2023,Netflix,84.0,debit,Entertainment,Platinum Card
10/28/2023,AMC Theaters,96.11,debit,Entertainment,Savings
10/31/2023,Home Depot,195.69,debit,Home Improvement,Silver Card
10/31/2023,Peet's Coffee,59.29,debit,Coffee Shops,Platinum Card
11/02/2023,McDonald's,13.2,debit,Fast Food,Savings
11/05/2023,Chevron,53.28,debit,Gas & Fuel,Checking
11/06/2023,AMC Theaters,66.26,debit,Entertainment,Savings
11/06/2023,Whole Foods,29.21,debit,Groceries,Checking
11/06/2023,Direct Deposit,2708.03,credit,Paycheck,Checking
11/07/2023,Water Company,16.39,debit,Utilities,Platinum Card
11/09/2023,Direct Deposit,1890.6,credit,Paycheck,Savings
11/10/2023,BP,98.45,debit,Gas & Fuel,Platinum Card
11/12/2023,Whole Foods,62.31,debit,Groceries,Checking
11/14/2023,Italian Bistro,69.23,debit,Restaurants,Checking
11/17/2023,Subway,37.49,debit,Fast Food,Silver Card
11/17/2023,McDonald's,40.79,debit,Fast Food,Silver Card
11/19/2023,Electric Company,127.89,debit,Utilities,Platinum Card
11/19/2023,State Farm,5.37,debit,Auto Insurance,Platinum Card
11/21/2023,AMC Theaters,8.64,debit,Entertainment,Checking
11/22/2023,Target,64.91,debit,Shopping,Platinum Card
11/23/2023,AT&T Internet,128.32,debit,Internet,Silver Card
11/23/2023,Payroll,2533.66,credit,Paycheck,Savings
11/23/2023,Home Depot,137.98,debit,Home Improvement,Checking
11/23/2023,Safeway,88.81,debit,Groceries,Silver Card
11/23/2023,Spotify,176.73,debit,Music,Platinum Card
11/25/2023,Sushi Bar,20.82,debit,Restaurants,Platinum Card
11/26/2023,Whole Foods,133.83,debit,Groceries,Platinum Card
11/29/2023,Barbershop,6.4,debit,Haircut,Checking
11/29/2023,Local Bar,6.63,debit,Alcohol & Bars,Savings
12/02/2023,Amazon,136.43,debit,Shopping,Checking
12/05/2023,Shell,41.21,debit,Gas & Fuel,Silver Card
12/07/2023,Trader Joe's,29.73,debit,Groceries,Savings
12/07/2023,Chevron,43.59,debit,Gas & Fuel,Silver Card
12/08/2023,Starbucks,122.19,debit,Coffee Shops,Platinum Card
12/11/2023,State Farm,92.63,debit,Auto Insurance,Savings
12/12/2023,Water Company,96.71,debit,Utilities,Platinum Card
12/14/2023,Netflix,156.38,debit,Entertainment,Savings
12/14/2023,Comcast,128.01,debit,Internet,Savings
12/15/2023,Starbucks,81.66,debit,Coffee Shops,Platinum Card
12/15/2023,Spotify,17.6,debit,Music,Platinum Card
12/15/2023,Barbershop,26.2,debit,Haircut,Silver Card
12/18/2023,AT&T Internet,60.95,debit,Internet,Silver Card
12/18/2023,Payroll,2753.14,credit,Paycheck,Platinum Card
12/18/2023,Trader Joe's,74.65,debit,Groceries,Silver Card
12/18/2023,Chipotle,66.13,debit,Fast Food,Savings
12/19/2023,Whole Foods,111.81,debit,Groceries,Savings
12/21/2023,Netflix,29.65,debit,Entertainment,Silver Card
12/23/2023,Shell,62.54,debit,Gas & Fuel,Silver Card
12/23/2023,Walmart,175.55,debit,Shopping,Checking
12/23/2023,Peet's Coffee,47.43,debit,Coffee Shops,Savings
12/25/2023,Target,134.4,debit,Shopping,Platinum Card
12/26/2023,Safeway,22.62,debit,Groceries,Checking
12/26/2023,Starbucks,15.76,debit,Coffee Shops,Checking
12/29/2023,Direct Deposit,2972.22,credit,Paycheck,Silver Card
12/31/2023,Sushi Bar,76.17,debit,Restaurants,Checking
01/02/2024,Safeway,90.26,debit,Groceries,Silver Card
01/04/2024,Netflix,34.76,debit,Entertainment,Checking
01/06/2024,Whole Foods,120.27,debit,Groceries,Platinum Card
01/08/2024,Water Company,101.56,debit,Utilities,Checking
01/09/2024,Home Depot,158.78,debit,Home Improvement,Savings
01/12/2024,Netflix,99.9,debit,Entertainment,Platinum Card
01/15/2024,Electric Company,167.26,debit,Utilities,Savings
01/16/2024,Payroll,2332.8,credit,Paycheck,Platinum Card
01/19/2024,Verizon,85.09,debit,Mobile Phone,Savings
01/21/2024,AMC Theaters,60.84,debit,Entertainment,Savings
01/24/2024,Thai Restaurant,57.88,debit,Restaurants,Platinum Card
01/25/2024,AT&T Internet,75.48,debit,Internet,Silver Card
01/27/2024,Italian Bistro,50.42,debit,Restaurants,Checking
01/27/2024,Starbucks,7.96,debit,Coffee Shops,Platinum Card
01/28/2024,Direct Deposit,1953.18,credit,Paycheck,Checking
01/28/2024,Direct Deposit,2350.08,credit,Paycheck,Silver Card
01/29/2024,AMC Theaters,120.2,debit,Entertainment,Savings
01/30/2024,Starbucks,150.12,debit,Coffee Shops,Checking
02/01/2024,AT&T Internet,149.75,debit,Internet,Checking
02/04/2024,Safeway,82.36,debit,Groceries,Silver Card
02/07/2024,Local Bar,28.68,debit,Alcohol & Bars,Checking
02/08/2024,Chipotle,56.18,debit,Fast Food,Checking
02/08/2024,Electric Company,110.87,debit,Utilities,Savings
02/08/2024,AT&T Internet,155.23,debit,Internet,Savings
02/09/2024,Walmart,186.18,debit,Shopping,Savings
02/09/2024,Whole Foods,61.98,debit,Groceries,Platinum Card
02/11/2024,Netflix,58.28,debit,Entertainment,Savings
02/14/2024,Walmart,114.75,debit,Shopping,Platinum Card
02/16/2024,Barbershop,151.65,debit,Haircut,Platinum Card
02/16/2024,Electric Company,142.45,debit,Utilities,Checking
02/18/2024,Direct Deposit,1963.97,credit,Paycheck,Checking
02/21/2024,Trader Joe's,102.12,debit,Groceries,Silver Card
02/21/2024,AMC Theaters,179.71,debit,Entertainment,Silver Card
02/23/2024,Electric Company,94.77,debit,Utilities,Platinum Card
02/23/2024,Whole Foods,32.09,debit,Groceries,Checking
02/25/2024,Trader Joe's,77.49,debit,Groceries,Checking
02/25/2024,Barbershop,27.98,debit,Haircut,Platinum Card
02/27/2024,Whole Foods,11.96,debit,Groceries,Checking
03/01/2024,Italian Bistro,23.14,debit,Restaurants,Silver Card
03/01/2024,Home Depot,16.03,debit,Home Improvement,Savings
03/01/2024,Chipotle,24.85,debit,Fast Food,Silver Card
03/02/2024,Target,100.01,debit,Shopping,Savings
03/04/2024,Trader Joe's,138.88,debit,Groceries,Platinum Card
03/06/2024,Thai Restaurant,65.97,debit,Restaurants,Platinum Card
03/09/2024,Trader Joe's,119.49,debit,Groceries,Silver Card
03/10/2024,Electric Company,186.9,debit,Utilities,Checking
03/13/2024,AT&T Internet,45.47,debit,Internet,Savings
03/13/2024,Amazon,166.69,debit,Shopping,Silver Card
03/15/2024,Italian Bistro,61.0,debit,Restaurants,Platinum Card
03/15/2024,Shell,65.18,debit,Gas & Fuel,Savings
03/16/2024,AT&T Internet,71.35,debit,Internet,Checking
03/18/2024,Local Bar,73.52,debit,Alcohol & Bars,Platinum Card
03/19/2024,Starbucks,63.65,debit,Coffee Shops,Savings
03/21/2024,Safeway,55.66,debit,Groceries,Checking
03/24/2024,Local Bar,42.36,debit,Alcohol & Bars,Checking
03/27/2024,Walmart,191.26,debit,Shopping,Savings
03/29/2024,Trader Joe's,68.38,debit,Groceries,Checking
03/29/2024,BP,72.34,debit,Gas & Fuel,Checking
03/29/2024,Water Company,13.94,debit,Utilities,Silver Card
03/29/2024,Sushi Bar,69.42,debit,Restaurants,Platinum Card
04/01/2024,Starbucks,165.85,debit,Coffee Shops,Platinum Card
04/01/2024,Shell,98.01,debit,Gas & Fuel,Platinum Card
04/02/2024,Trader Joe's,73.75,debit,Groceries,Savings
04/02/2024,Peet's Coffee,99.94,debit,Coffee Shops,Checking
04/02/2024,Safeway,139.92,debit,Groceries,Savings
04/05/2024,Subway,39.83,debit,Fast Food,Savings
04/08/2024,Spotify,87.23,debit,Music,Silver Card
04/11/2024,Shell,40.6,debit,Gas & Fuel,Platinum Card
04/12/2024,Trader Joe's,87.64,debit,Groceries,Checking
04/12/2024,Starbucks,92.59,debit,Coffee Shops,Checking
04/14/2024,Whole Foods,31.96,debit,Groceries,Savings
04/14/2024,Trader Joe's,103.16,debit,Groceries,Platinum Card
04/15/2024,Safeway,71.48,debit,Groceries,Checking
04/15/2024,Target,196.44,debit,Shopping,Savings
04/15/2024,Water Company,28.78,debit,Utilities,Silver Card
04/15/2024,Subway,30.91,debit,Fast Food,Checking
04/15/2024,BP,21.44,debit,Gas & Fuel,Platinum Card
04/18/2024,Thai Restaurant,26.53,debit,Restaurants,Savings
04/20/2024,Chevron,55.17,debit,Gas & Fuel,Checking
04/21/2024,Italian Bistro,63.1,debit,Restaurants,Platinum Card
04/22/2024,Starbucks,94.45,debit,Coffee Shops,Silver Card
04/23/2024,Amazon,155.93,debit,Shopping,Savings
04/26/2024,Netflix,121.92,debit,Entertainment,Checking
04/29/2024,Walmart,140.82,debit,Shopping,Savings
05/01/2024,BP,38.71,debit,Gas & Fuel,Checking
05/01/2024,AMC Theaters,73.17,debit,Entertainment,Platinum Card
05/03/2024,Whole Foods,81.22,debit,Groceries,Savings
05/04/2024,Peet's Coffee,29.55,debit,Coffee Shops,Silver Card
05/05/2024,Safeway,110.69,debit,Groceries,Platinum Card
05/05/2024,Peet's Coffee,170.51,debit,Coffee Shops,Checking
05/07/2024,Safeway,137.84,debit,Groceries,Savings
05/10/2024,Shell,80.07,debit,Gas & Fuel,Silver Card
05/12/2024,Verizon,34.3,debit,Mobile Phone,Savings
05/13/2024,Netflix,83.08,debit,Entertainment,Silver Card
05/15/2024,Trader Joe's,134.91,debit,Groceries,Savings
05/15/2024,Thai Restaurant,55.28,debit,Restaurants,Silver Card
05/16/2024,Subway,11.15,debit,Fast Food,Savings
05/18/2024,Netflix,110.31,debit,Entertainment,Savings
05/20/2024,Local Bar,195.89,debit,Alcohol & Bars,Silver Card
05/23/2024,Subway,14.11,debit,Fast Food,Savings
05/23/2024,Safeway,71.64,debit,Groceries,Checking
05/26/2024,Netflix,179.99,debit,Entertainment,Silver Card
05/26/2024,Chipotle,68.54,debit,Fast Food,Platinum Card
05/27/2024,Netflix,195.13,debit,Entertainment,Checking
05/30/2024,Amazon,116.23,debit,Shopping,Savings
05/31/2024,Whole Foods,116.19,debit,Groceries,Savings
05/31/2024,Peet's Coffee,190.98,debit,Coffee Shops,Platinum Card
05/31/2024,Amazon,61.02,debit,Shopping,Platinum Card
06/01/2024,Walmart,45.81,debit,Shopping,Silver Card
06/01/2024,T-Mobile,114.53,debit,Mobile Phone,Savings
06/03/2024,State Farm,169.09,debit,Auto Insurance,Checking
06/06/2024,Whole Foods,138.0,debit,Groceries,Checking
06/06/2024,Starbucks,72.13,debit,Coffee Shops,Savings
06/09/2024,Shell,77.71,debit,Gas & Fuel,Savings
06/09/2024,Safeway,147.38,debit,Groceries,Checking
06/09/2024,Sushi Bar,7.78,debit,Restaurants,Platinum Card
06/12/2024,Netflix,17.52,debit,Entertainment,Checking
06/15/2024,Italian Bistro,59.23,debit,Restaurants,Checking
06/18/2024,Shell,35.25,debit,Gas & Fuel,Checking
06/18/2024,Starbucks,170.24,debit,Coffee Shops,Silver Card
06/21/2024,Subway,9.42,debit,Fast Food,Platinum Card
06/23/2024,State Farm,105.48,debit,Auto Insurance,Checking
06/25/2024,Sushi Bar,73.75,debit,Restaurants,Silver Card
06/28/2024,Direct Deposit,1894.91,credit,Paycheck,Silver Card
07/01/2024,AMC Theaters,35.41,debit,Entertainment,Silver Card
07/02/2024,Thai Restaurant,12.92,debit,Restaurants,Savings
07/05/2024,Italian Bistro,57.47,debit,Restaurants,Platinum Card
07/07/2024,Chevron,46.34,debit,Gas & Fuel,Savings
07/10/2024,BP,74.85,debit,Gas & Fuel,Silver Card
07/13/2024,Amazon,86.57,debit,Shopping,Platinum Card
07/13/2024,Chevron,62.14,debit,Gas & Fuel,Platinum Card
07/15/2024,Amazon,82.64,debit,Shopping,Silver Card
07/16/2024,Whole Foods,87.35,debit,Groceries,Checking
07/17/2024,T-Mobile,189.79,debit,Mobile Phone,Savings
07/20/2024,Local Bar,88.97,debit,Alcohol & Bars,Checking
07/20/2024,Shell,94.77,debit,Gas & Fuel,Checking
07/23/2024,McDonald's,77.58,debit,Fast Food,Savings
07/25/2024,Local Bar,115.63,debit,Alcohol & Bars,Savings
07/25/2024,Electric Company,48.31,debit,Utilities,Silver Card
07/25/2024,BP,77.86,debit,Gas & Fuel,Platinum Card
07/25/2024,Thai Restaurant,17.57,debit,Restaurants,Platinum Card
07/25/2024,BP,83.9,debit,Gas & Fuel,Platinum Card
07/27/2024,Electric Company,183.09,debit,Utilities,Platinum Card
07/28/2024,Trader Joe's,66.19,debit,Groceries,Silver Card
07/29/2024,Italian Bistro,31.63,debit,Restaurants,Checking
08/01/2024,Electric Company,170.26,debit,Utilities,Silver Card
08/01/2024,McDonald's,6.35,debit,Fast Food,Silver Card
08/04/2024,Italian Bistro,43.68,debit,Restaurants,Checking
08/06/2024,Italian Bistro,53.94,debit,Restaurants,Savings
08/09/2024,Thai Restaurant,52.42,debit,Restaurants,Platinum Card
08/10/2024,AT&T Internet,56.66,debit,Internet,Platinum Card
08/10/2024,Electric Company,134.0,debit,Utilities,Silver Card
08/13/2024,Chevron,92.32,debit,Gas & Fuel,Silver Card
08/16/2024,Subway,65.13,debit,Fast Food,Silver Card
08/19/2024,Thai Restaurant,28.5,debit,Restaurants,Platinum Card
08/22/2024,State Farm,107.83,debit,Auto Insurance,Platinum Card
08/25/2024,Trader Joe's,87.59,debit,Groceries,Savings
08/26/2024,Whole Foods,99.87,debit,Groceries,Checking
08/27/2024,Water Company,183.18,debit,Utilities,Checking
08/29/2024,Spotify,85.01,debit,Music,Savings
08/31/2024,Netflix,22.14,debit,Entertainment,Checking
09/03/2024,Verizon,102.31,debit,Mobile Phone,Checking
09/03/2024,Whole Foods,86.65,debit,Groceries,Savings
09/06/2024,Amazon,107.6,debit,Shopping,Platinum Card
09/06/2024,Chipotle,27.03,debit,Fast Food,Silver Card
09/09/2024,Trader Joe's,149.13,debit,Groceries,Silver Card
09/11/2024,Peet's Coffee,130.51,debit,Coffee Shops,Platinum Card
09/11/2024,AT&T Internet,20.21,debit,Internet,Savings
09/11/2024,BP,62.38,debit,Gas & Fuel,Silver Card
09/12/2024,Netflix,54.21,debit,Entertainment,Platinum Card
09/13/2024,Shell,75.83,debit,Gas & Fuel,Silver Card
09/16/2024,Italian Bistro,68.7,debit,Restaurants,Silver Card
09/17/2024,Amazon Video,82.77,debit,Movies & DVDs,Platinum Card
09/20/2024,BP,54.44,debit,Gas & Fuel,Platinum Card
09/20/2024,Water Company,20.05,debit,Utilities,Platinum Card
09/23/2024,T-Mobile,41.71,debit,Mobile Phone,Savings
09/23/2024,Starbucks,55.61,debit,Coffee Shops,Savings
09/24/2024,Netflix,186.81,debit,Entertainment,Platinum Card
09/24/2024,Whole Foods,143.56,debit,Groceries,Checking
09/26/2024,Safeway,101.58,debit,Groceries,Silver Card
09/27/2024,Chipotle,15.66,debit,Fast Food,Silver Card
09/29/2024,Shell,29.65,debit,Gas & Fuel,Checking
10/02/2024,Trader Joe's,72.45,debit,Groceries,Silver Card
10/02/2024,Electric Company,22.47,debit,Utilities,Platinum Card
10/04/2024,Safeway,56.13,debit,Groceries,Checking
10/05/2024,AMC Theaters,45.68,debit,Entertainment,Savings
10/08/2024,AMC Theaters,96.84,debit,Entertainment,Silver Card
10/10/2024,Thai Restaurant,71.36,debit,Restaurants,Platinum Card
10/13/2024,Amazon Video,75.66,debit,Movies & DVDs,Checking
10/13/2024,AT&T Internet,108.58,debit,Internet,Silver Card
10/14/2024,Home Depot,124.66,debit,Home Improvement,Savings
10/16/2024,Target,52.63,debit,Shopping,Checking
10/19/2024,AMC Theaters,46.82,debit,Entertainment,Platinum Card
10/21/2024,Amazon Video,32.02,debit,Movies & DVDs,Platinum Card
10/21/2024,Direct Deposit,2547.11,credit,Paycheck,Silver Card
10/22/2024,Sushi Bar,18.13,debit,Restaurants,Savings
10/22/2024,Italian Bistro,75.18,debit,Restaurants,Platinum Card
10/25/2024,Amazon Video,63.75,debit,Movies & DVDs,Silver Card
10/27/2024,Barbershop,95.32,debit,Haircut,Silver Card
10/29/2024,Subway,20.57,debit,Fast Food,Checking
10/29/2024,Whole Foods,132.77,debit,Groceries,Silver Card
10/30/2024,Spotify,87.8,debit,Music,Savings
11/01/2024,AMC Theaters,67.67,debit,Entertainment,Savings
11/02/2024,Target,107.5,debit,Shopping,Platinum Card
11/02/2024,AMC Theaters,34.02,debit,Entertainment,Checking
11/03/2024,Whole Foods,108.4,debit,Groceries,Platinum Card
11/06/2024,State Farm,78.86,debit,Auto Insurance,Silver Card
11/07/2024,Trader Joe's,124.26,debit,Groceries,Savings
11/10/2024,Comcast,87.93,debit,Internet,Silver Card
11/11/2024,Subway,17.16,debit,Fast Food,Savings
11/14/2024,AT&T Internet,5.7,debit,Internet,Checking
11/15/2024,Electric Company,164.59,debit,Utilities,Silver Card
11/15/2024,Amazon,143.29,debit,Shopping,Platinum Card
11/18/2024,Target,35.04,debit,Shopping,Checking
11/19/2024,Payroll,2194.76,credit,Paycheck,Checking
11/20/2024,Electric Company,169.72,debit,Utilities,Platinum Card
11/23/2024,Sushi Bar,31.8,debit,Restaurants,Checking
11/26/2024,Target,125.58,debit,Shopping,Checking
11/28/2024,Electric Company,145.44,debit,Utilities,Savings
11/30/2024,AMC Theaters,142.31,debit,Entertainment,Savings
12/01/2024,Local Bar,109.94,debit,Alcohol & Bars,Silver Card
12/03/2024,Netflix,93.07,debit,Movies & DVDs,Silver Card
12/03/2024,Italian Bistro,44.08,debit,Restaurants,Savings
12/06/2024,Target,142.39,debit,Shopping,Silver Card
12/06/2024,McDonald's,27.66,debit,Fast Food,Silver Card
12/08/2024,Whole Foods,119.28,debit,Groceries,Savings
12/10/2024,Safeway,62.39,debit,Groceries,Platinum Card
12/13/2024,Water Company,184.56,debit,Utilities,Platinum Card
12/15/2024,Italian Bistro,71.62,debit,Restaurants,Silver Card
12/17/2024,Payroll,2938.62,credit,Paycheck,Checking
12/20/2024,Sushi Bar,39.83,debit,Restaurants,Platinum Card
12/20/2024,Local Bar,187.69,debit,Alcohol & Bars,Checking
12/22/2024,AT&T Internet,125.7,debit,Internet,Checking
12/25/2024,Thai Restaurant,61.05,debit,Restaurants,Checking
12/28/2024,Trader Joe's,112.61,debit,Groceries,Silver Card
12/29/2024,Thai Restaurant,52.21,debit,Restaurants,Platinum Card
12/30/2024,Thai Restaurant,63.07,debit,Restaurants,Checking
12/31/2024,Chevron,27.16,debit,Gas & Fuel,Platinum Card
01/01/2025,Subway,34.99,debit,Fast Food,Checking
01/02/2025,Whole Foods,96.91,debit,Groceries,Silver Card
01/05/2025,Peet's Coffee,124.56,debit,Coffee Shops,Silver Card
01/06/2025,Local Bar,144.55,debit,Alcohol & Bars,Silver Card
01/07/2025,Target,177.2,debit,Shopping,Savings
01/10/2025,Verizon,87.94,debit,Mobile Phone,Silver Card
01/11/2025,Sushi Bar,59.29,debit,Restaurants,Savings
01/12/2025,Shell,86.97,debit,Gas & Fuel,Silver Card
01/15/2025,McDonald's,67.34,debit,Fast Food,Savings
01/17/2025,Electric Company,51.36,debit,Utilities,Checking
01/17/2025,McDonald's,30.92,debit,Fast Food,Savings
01/17/2025,Subway,72.24,debit,Fast Food,Savings
01/19/2025,Shell,58.72,debit,Gas & Fuel,Savings
01/22/2025,Payroll,2342.54,credit,Paycheck,Platinum Card
01/23/2025,Water Company,116.05,debit,Utilities,Platinum Card
01/23/2025,Amazon,139.08,debit,Shopping,Savings
01/24/2025,State Farm,99.94,debit,Auto Insurance,Checking
01/27/2025,Amazon,25.29,debit,Shopping,Savings
01/27/2025,AT&T Internet,28.14,debit,Internet,Silver Card
01/28/2025,Italian Bistro,43.78,debit,Restaurants,Checking
01/30/2025,McDonald's,15.02,debit,Fast Food,Platinum Card
02/02/2025,Amazon,54.41,debit,Shopping,Savings
02/05/2025,Shell,78.38,debit,Gas & Fuel,Checking
02/05/2025,BP,50.01,debit,Gas & Fuel,Silver Card
02/05/2025,Whole Foods,120.21,debit,Groceries,Savings
02/05/2025,Trader Joe's,37.19,debit,Groceries,Silver Card
02/05/2025,Italian Bistro,25.46,debit,Restaurants,Silver Card
02/05/2025,BP,31.43,debit,Gas & Fuel,Platinum Card
